Protein,Replicate,Feature,Intensity
C,144,10,3.2344594158262208
C,144,11,5.250279683767568
C,144,12,6.877046333604527
C,144,13,4.941517737800042
C,144,14,3.5354923328905636
C,145,0,4.370109506378686
C,145,1,5.7579134235205665
C,145,2,2.8755563911501243
C,145,3,2.180402537059114
C,145,4,4.389482642732335
C,145,5,4.169575870841974
C,145,6,3.6315136996035324
C,145,7,5.8197927195327
C,145,8,2.342692440463923
C,145,9,5.809948819099599
C,145,10,2.1454971672228025
C,145,11,4.16131743516415
C,145,12,5.788084085001108
C,145,13,3.8525554891966234
C,145,14,2.4465300842871454
C,146,0,4.919283431845582
C,146,1,6.307087348987462
C,146,2,3.424730316617021
C,146,3,2.7295764625260106
C,146,4,4.938656568199232
C,146,5,4.71874979630887
C,146,6,4.180687625070429
C,146,7,6.368966644999595
C,146,8,2.8918663659308197
C,146,9,6.359122744566497
C,146,10,2.694671092689699
C,146,11,4.710491360631046
C,146,12,6.337258010468005
C,146,13,4.40172941466352
C,146,14,2.995704009754042
C,147,0,5.943589969567581
C,147,1,7.331393886709462
C,147,2,4.44903685433902
C,147,3,3.75388300024801
C,147,4,5.962963105921231
C,147,5,5.74305633403087
C,147,6,5.2049941627924285
C,147,7,7.393273182721595
C,147,8,3.9161729036528192
C,147,9,7.383429282288496
C,147,10,3.7189776304116986
C,147,11,5.734797898353046
C,147,12,7.361564548190005
C,147,13,5.4260359523855195
C,147,14,4.0200105474760415
C,148,0,6.384455478436566
C,148,1,7.7722593955784465
C,148,2,4.889902363208005
C,148,3,4.1947485091169945
C,148,4,6.403828614790216
C,148,5,6.183921842899855
C,148,6,5.645859671661413
C,148,7,7.83413869159058
C,148,8,4.3570384125218045
C,148,9,7.824294791157481
C,148,10,4.159843139280683
C,148,11,6.17566340722203
C,148,12,7.80243005705899
C,148,13,5.866901461254504
C,148,14,4.460876056345026
C,149,0,5.9324922687350625
C,149,1,7.320296185876943
C,149,2,4.437939153506502
C,149,3,3.7427852994154915
C,149,4,5.9518654050887125
C,149,5,5.731958633198351
C,149,6,5.19389646195991
C,149,7,7.382175481889076
C,149,8,3.9050752028203006
C,149,9,7.372331581455978
C,149,10,3.70787992957918
C,149,11,5.723700197520527
C,149,12,7.350466847357486
C,149,13,5.414938251553001
C,149,14,4.008912846643523
C,150,0,5.487212422217105
C,150,1,6.875016339358986
C,150,2,3.9926593069885445
C,150,3,3.2975054528975343
C,150,4,5.506585558570755
C,150,5,5.286678786680394
C,150,6,4.748616615441953
C,150,7,6.936895635371119
C,150,8,3.4597953563023434
C,150,9,6.92705173493802
C,150,10,3.2626000830612227
C,150,11,5.27842035100257
C,150,12,6.905187000839529
C,150,13,4.969658405035044
C,150,14,3.5636330001255656
C,151,0,6.9412580968538435
C,151,1,8.329062013995724
C,151,2,5.446704981625282
C,151,3,4.751551127534272
C,151,4,6.960631233207493
C,151,5,6.740724461317131
C,151,6,6.20266229007869
C,151,7,8.390941310007857
C,151,8,4.91384103093908
C,151,9,8.381097409574757
C,151,10,4.71664575769796
C,151,11,6.732466025639308
C,151,12,8.359232675476266
C,151,13,6.423704079671781
C,151,14,5.017678674762303
C,152,0,4.669707018209984
C,152,1,6.057510935351864
C,152,2,3.175153902981422
C,152,3,2.4800000488904117
C,152,4,4.689080154563633
C,152,5,4.469173382673271
C,152,6,3.93111121143483
C,152,7,6.119390231363997
C,152,8,2.642289952295221
C,152,9,6.109546330930897
C,152,10,2.4450946790541
C,152,11,4.460914946995448
C,152,12,6.087681596832406
C,152,13,4.152153001027921
C,152,14,2.746127596118443
C,153,0,4.654216476741546
C,153,1,6.042020393883426
C,153,2,3.159663361512984
C,153,3,2.464509507421974
C,153,4,4.673589613095195
C,153,5,4.4536828412048335
C,153,6,3.9156206699663922
C,153,7,6.1038996898955595
C,153,8,2.626799410826783
C,153,9,6.094055789462459
C,153,10,2.4296041375856623
C,153,11,4.44542440552701
C,153,12,6.072191055363968
C,153,13,4.136662459559483
C,153,14,2.730637054650005
C,154,0,6.06179698910827
C,154,1,7.449600906250151
C,154,2,4.5672438738797085
C,154,3,3.8720900197886983
C,154,4,6.081170125461919
C,154,5,5.861263353571558
C,154,6,5.323201182333117
C,154,7,7.511480202262284
C,154,8,4.034379923193507
C,154,9,7.501636301829183
C,154,10,3.8371846499523867
C,154,11,5.853004917893735
C,154,12,7.479771567730692
C,154,13,5.544242971926208
C,154,14,4.13821756701673
C,155,0,5.938942064115322
C,155,1,7.3267459812572024
C,155,2,4.444388948886761
C,155,3,3.749235094795751
C,155,4,5.958315200468972
C,155,5,5.7384084285786106
C,155,6,5.200346257340169
C,155,7,7.388625277269336
C,155,8,3.91152499820056
C,155,9,7.378781376836237
C,155,10,3.7143297249594394
C,155,11,5.730149992900786
C,155,12,7.356916642737746
C,155,13,5.42138804693326
C,155,14,4.015362642023782
C,156,0,4.32290779807656
C,156,1,5.710711715218441
C,156,2,2.828354682847999
C,156,3,2.133200828756989
C,156,4,4.34228093443021
C,156,5,4.122374162539849
C,156,6,3.584311991301407
C,156,7,5.772591011230574
C,156,8,2.295490732161798
C,156,9,5.762747110797474
C,156,10,2.0982954589206773
C,156,11,4.114115726862025
C,156,12,5.740882376698983
C,156,13,3.805353780894498
C,156,14,2.39932837598502
C,157,0,5.4205120360169285
C,157,1,6.808315953158809
C,157,2,3.925958920788367
C,157,3,3.2308050666973567
C,157,4,5.439885172370578
C,157,5,5.219978400480216
C,157,6,4.681916229241775
C,157,7,6.870195249170942
C,157,8,3.3930949701021658
C,157,9,6.860351348737842
C,157,10,3.195899696861045
C,157,11,5.211719964802393
C,157,12,6.838486614639351
C,157,13,4.902958018834866
C,157,14,3.496932613925388
C,158,0,5.2425035184398805
C,158,1,6.630307435581761
C,158,2,3.747950403211319
C,158,3,3.0527965491203086
C,158,4,5.26187665479353
C,158,5,5.041969882903168
C,158,6,4.503907711664727
C,158,7,6.692186731593894
C,158,8,3.2150864525251177
C,158,9,6.682342831160794
C,158,10,3.017891179283997
C,158,11,5.033711447225345
C,158,12,6.6604780970623025
C,158,13,4.724949501257818
C,158,14,3.31892409634834
C,159,0,5.055382830170879
C,159,1,6.44318674731276
C,159,2,3.5608297149423187
C,159,3,2.8656758608513084
C,159,4,5.074755966524529
C,159,5,4.854849194634168
C,159,6,4.316787023395727
C,159,7,6.505066043324893
C,159,8,3.0279657642561175
C,159,9,6.4952221428917944
C,159,10,2.830770491014997
C,159,11,4.846590758956344
C,159,12,6.473357408793303
C,159,13,4.537828812988818
C,159,14,3.1318034080793398
C,160,0,6.273097154559888
C,160,1,7.660901071701769
C,160,2,4.778544039331327
C,160,3,4.083390185240317
C,160,4,6.2924702909135375
C,160,5,6.072563519023176
C,160,6,5.534501347784735
C,160,7,7.722780367713902
C,160,8,4.245680088645125
C,160,9,7.712936467280802
C,160,10,4.048484815404005
C,160,11,6.064305083345353
C,160,12,7.69107173318231
C,160,13,5.755543137377826
C,160,14,4.349517732468348
C,161,0,5.479039975588478
C,161,1,6.866843892730358
C,161,2,3.984486860359916
C,161,3,3.289333006268906
C,161,4,5.498413111942127
C,161,5,5.2785063400517656
C,161,6,4.740444168813324
C,161,7,6.928723188742492
C,161,8,3.451622909673715
C,161,9,6.918879288309391
C,161,10,3.2544276364325944
C,161,11,5.270247904373942
C,161,12,6.8970145542109
C,161,13,4.961485958406415
C,161,14,3.5554605534969372
C,162,0,6.349125931266716
C,162,1,7.736929848408597
C,162,2,4.854572816038155
C,162,3,4.159418961947145
C,162,4,6.368499067620366
C,162,5,6.148592295730005
C,162,6,5.6105301244915635
C,162,7,7.79880914442073
C,162,8,4.321708865351955
C,162,9,7.788965243987631
C,162,10,4.124513592110834
C,162,11,6.140333860052181
C,162,12,7.76710050988914
C,162,13,5.8315719140846545
C,162,14,4.4255465091751764
C,163,0,4.588446804857115
C,163,1,5.976250721998996
C,163,2,3.0938936896285547
C,163,3,2.3987398355375444
C,163,4,4.607819941210765
C,163,5,4.387913169320404
C,163,6,3.849850998081963
C,163,7,6.038130018011129
C,163,8,2.5610297389423535
C,163,9,6.0282861175780305
C,163,10,2.363834465701233
C,163,11,4.37965473364258
C,163,12,6.006421383479539
C,163,13,4.070892787675054
C,163,14,2.6648673827655758
C,164,0,5.087251796167905
C,164,1,6.475055713309786
C,164,2,3.5926986809393444
C,164,3,2.897544826848334
C,164,4,5.106624932521555
C,164,5,4.886718160631194
C,164,6,4.3486559893927526
C,164,7,6.536935009321919
C,164,8,3.0598347302531432
C,164,9,6.52709110888882
C,164,10,2.8626394570120226
C,164,11,4.87845972495337
C,164,12,6.505226374790329
C,164,13,4.5696977789858435
C,164,14,3.1636723740763655
C,165,0,6.0856527180533355
C,165,1,7.473456635195216
C,165,2,4.591099602824775
C,165,3,3.8959457487337645
C,165,4,6.1050258544069855
C,165,5,5.885119082516624
C,165,6,5.347056911278183
C,165,7,7.535335931207349
C,165,8,4.058235652138574
C,165,9,7.5254920307742506
C,165,10,3.861040378897453
C,165,11,5.8768606468388
C,165,12,7.503627296675759
C,165,13,5.568098700871274
C,165,14,4.162073295961796
C,166,0,7.191166524223528
C,166,1,8.578970441365408
C,166,2,5.696613408994966
C,166,3,5.001459554903956
C,166,4,7.210539660577177
C,166,5,6.990632888686815
C,166,6,6.452570717448374
C,166,7,8.640849737377541
C,166,8,5.163749458308764
C,166,9,8.631005836944441
C,166,10,4.966554185067644
C,166,11,6.982374453008992
C,166,12,8.60914110284595
C,166,13,6.673612507041465
C,166,14,5.267587102131987
C,167,0,6.27414621790682
C,167,1,7.6619501350487
C,167,2,4.779593102678258
C,167,3,4.084439248587248
C,167,4,6.293519354260469
C,167,5,6.0736125823701075
C,167,6,5.535550411131666
C,167,7,7.7238294310608335
C,167,8,4.2467291519920565
C,167,9,7.713985530627733
C,167,10,4.049533878750936
C,167,11,6.065354146692284
C,167,12,7.692120796529242
C,167,13,5.756592200724757
C,167,14,4.350566795815279
C,168,0,5.405883389622392
C,168,1,6.793687306764273
C,168,2,3.9113302743938307
C,168,3,3.2161764203028205
C,168,4,5.4252565259760415
C,168,5,5.20534975408568
C,168,6,4.667287582847239
C,168,7,6.855566602776406
C,168,8,3.3784663237076296
C,168,9,6.845722702343306
C,168,10,3.181271050466509
C,168,11,5.197091318407857
C,168,12,6.823857968244814
C,168,13,4.88832937244033
C,168,14,3.482303967530852
C,169,0,3.564183889536059
C,169,1,4.9519878066779395
C,169,2,2.0696307743074978
C,169,3,1.3744769202164875
C,169,4,3.5835570258897085
C,169,5,3.363650253999347
C,169,6,2.825588082760906
C,169,7,5.013867102690073
C,169,8,1.5367668236212966
C,169,9,5.004023202256973
C,169,10,1.339571550380176
C,169,11,3.3553918183215234
C,169,12,4.982158468158482
C,169,13,3.046629872353997
C,169,14,1.6406044674445188
C,170,0,6.896982021402932
C,170,1,8.284785938544813
C,170,2,5.4024289061743715
C,170,3,4.707275052083361
C,170,4,6.916355157756582
C,170,5,6.696448385866221
C,170,6,6.15838621462778
C,170,7,8.346665234556946
C,170,8,4.869564955488171
C,170,9,8.336821334123847
C,170,10,4.67236968224705
C,170,11,6.688189950188397
C,170,12,8.314956600025356
C,170,13,6.379428004220871
C,170,14,4.973402599311393
C,171,0,3.4086384402672913
C,171,1,4.7964423574091715
C,171,2,1.9140853250387302
C,171,3,1.21893147094772
C,171,4,3.428011576620941
C,171,5,3.2081048047305796
C,171,6,2.6700426334921383
C,171,7,4.858321653421305
C,171,8,1.381221374352529
C,171,9,4.848477752988206
C,171,10,1.1840261011114084
C,171,11,3.199846369052756
C,171,12,4.826613018889715
C,171,13,2.8910844230852293
C,171,14,1.4850590181757513
C,172,0,6.644866149187784
C,172,1,8.032670066329665
C,172,2,5.150313033959223
C,172,3,4.455159179868213
C,172,4,6.664239285541433
C,172,5,6.444332513651072
C,172,6,5.906270342412631
C,172,7,8.094549362341798
C,172,8,4.617449083273021
C,172,9,8.084705461908698
C,172,10,4.420253810031901
C,172,11,6.436074077973249
C,172,12,8.062840727810206
C,172,13,6.127312132005722
C,172,14,4.721286727096244
C,173,0,6.38913525179737
C,173,1,7.776939168939251
C,173,2,4.894582136568809
C,173,3,4.199428282477799
C,173,4,6.40850838815102
C,173,5,6.188601616260659
C,173,6,5.6505394450222175
C,173,7,7.838818464951384
C,173,8,4.361718185882609
C,173,9,7.828974564518285
C,173,10,4.1645229126414876
C,173,11,6.180343180582835
C,173,12,7.807109830419794
C,173,13,5.8715812346153085
C,173,14,4.46555582970583
C,174,0,4.523455504156992
C,174,1,5.9112594212988725
C,174,2,3.0289023889284303
C,174,3,2.33374853483742
C,174,4,4.542828640510641
C,174,5,4.32292186862028
C,174,6,3.7848596973818385
C,174,7,5.973138717311006
C,174,8,2.496038438242229
C,174,9,5.963294816877905
C,174,10,2.2988431650011085
C,174,11,4.3146634329424565
C,174,12,5.941430082779414
C,174,13,4.005901486974929
C,174,14,2.5998760820654514
C,175,0,6.486267619690178
C,175,1,7.874071536832059
C,175,2,4.9917145044616165
C,175,3,4.296560650370607
C,175,4,6.505640756043827
C,175,5,6.285733984153466
C,175,6,5.747671812915025
C,175,7,7.935950832844192
C,175,8,4.458850553775415
C,175,9,7.926106932411091
C,175,10,4.261655280534295
C,175,11,6.277475548475643
C,175,12,7.9042421983126
C,175,13,5.968713602508116
C,175,14,4.5626881975986375
C,176,0,3.951749307488785
C,176,1,5.339553224630666
C,176,2,2.457196192260224
C,176,3,1.7620423381692136
C,176,4,3.9711224438424346
C,176,5,3.7512156719520733
C,176,6,3.213153500713632
C,176,7,5.401432520642799
C,176,8,1.9243322415740227
C,176,9,5.391588620209699
C,176,10,1.727136968332902
C,176,11,3.7429572362742496
C,176,12,5.369723886111208
C,176,13,3.434195290306723
C,176,14,2.028169885397245
C,177,0,5.579950955970784
C,177,1,6.967754873112664
C,177,2,4.085397840742222
C,177,3,3.3902439866512117
C,177,4,5.599324092324433
C,177,5,5.379417320434071
C,177,6,4.84135514919563
C,177,7,7.029634169124797
C,177,8,3.552533890056021
C,177,9,7.019790268691697
C,177,10,3.3553386168149
C,177,11,5.371158884756248
C,177,12,6.997925534593206
C,177,13,5.062396938788721
C,177,14,3.656371533879243
C,178,0,5.694515294218386
C,178,1,7.082319211360266
C,178,2,4.199962178989824
C,178,3,3.5048083248988138
C,178,4,5.713888430572035
C,178,5,5.493981658681673
C,178,6,4.955919487443232
C,178,7,7.1441985073723995
C,178,8,3.667098228303623
C,178,9,7.134354606939299
C,178,10,3.4699029550625022
C,178,11,5.48572322300385
C,178,12,7.112489872840808
C,178,13,5.176961277036323
C,178,14,3.770935872126845
C,179,0,7.071230649448076
C,179,1,8.459034566589956
C,179,2,5.576677534219515
C,179,3,4.881523680128504
C,179,4,7.090603785801726
C,179,5,6.870697013911364
C,179,6,6.332634842672923
C,179,7,8.52091386260209
C,179,8,5.043813583533314
C,179,9,8.51106996216899
C,179,10,4.846618310292193
C,179,11,6.86243857823354
C,179,12,8.4892052280705
C,179,13,6.553676632266014
C,179,14,5.147651227356536
C,180,0,7.337770156825657
C,180,1,8.725574073967538
C,180,2,5.8432170415970965
C,180,3,5.148063187506086
C,180,4,7.357143293179307
C,180,5,7.137236521288946
C,180,6,6.599174350050505
C,180,7,8.787453369979671
C,180,8,5.310353090910896
C,180,9,8.777609469546572
C,180,10,5.113157817669775
C,180,11,7.128978085611122
C,180,12,8.755744735448081
C,180,13,6.820216139643596
C,180,14,5.414190734734118
C,181,0,4.991643996339814
C,181,1,6.379447913481695
C,181,2,3.4970908811112524
C,181,3,2.801937027020242
C,181,4,5.011017132693463
C,181,5,4.791110360803102
C,181,6,4.253048189564661
C,181,7,6.441327209493828
C,181,8,2.9642269304250513
C,181,9,6.431483309060727
C,181,10,2.7670316571839306
C,181,11,4.782851925125279
C,181,12,6.409618574962236
C,181,13,4.4740899791577515
C,181,14,3.0680645742482735
C,182,0,5.743106186035025
C,182,1,7.130910103176905
C,182,2,4.248553070806463
C,182,3,3.553399216715453
C,182,4,5.762479322388674
C,182,5,5.5425725504983125
C,182,6,5.004510379259871
C,182,7,7.192789399189039
C,182,8,3.715689120120262
C,182,9,7.182945498755938
C,182,10,3.5184938468791414
C,182,11,5.534314114820489
C,182,12,7.161080764657447
C,182,13,5.225552168852962
C,182,14,3.8195267639434842
C,183,0,4.95512858029433
C,183,1,6.342932497436211
C,183,2,3.4605754650657694
C,183,3,2.765421610974759
C,183,4,4.97450171664798
C,183,5,4.754594944757619
C,183,6,4.2165327735191775
C,183,7,6.404811793448344
C,183,8,2.9277115143795682
C,183,9,6.394967893015245
C,183,10,2.7305162411384476
C,183,11,4.746336509079795
C,183,12,6.373103158916754
C,183,13,4.4375745631122685
C,183,14,3.0315491582027905
C,184,0,5.645657929009847
C,184,1,7.033461846151727
C,184,2,4.151104813781286
C,184,3,3.4559509596902758
C,184,4,5.665031065363497
C,184,5,5.445124293473135
C,184,6,4.907062122234694
C,184,7,7.095341142163861
C,184,8,3.618240863095085
C,184,9,7.085497241730762
C,184,10,3.4210455898539642
C,184,11,5.436865857795311
C,184,12,7.063632507632271
C,184,13,5.128103911827785
C,184,14,3.722078506918307
C,185,0,5.688264080214864
C,185,1,7.076067997356745
C,185,2,4.193710964986304
C,185,3,3.4985571108952933
C,185,4,5.707637216568514
C,185,5,5.487730444678153
C,185,6,4.949668273439712
C,185,7,7.137947293368878
C,185,8,3.6608470143001024
C,185,9,7.128103392935779
C,185,10,3.4636517410589818
C,185,11,5.479472009000329
C,185,12,7.106238658837288
C,185,13,5.170710063032803
C,185,14,3.7646846581233246
C,186,0,6.807312690947855
C,186,1,8.195116608089736
C,186,2,5.312759575719293
C,186,3,4.6176057216282835
C,186,4,6.826685827301504
C,186,5,6.606779055411143
C,186,6,6.0687168841727015
C,186,7,8.256995904101869
C,186,8,4.779895625033092
C,186,9,8.247152003668768
C,186,10,4.5827003517919715
C,186,11,6.5985206197333195
C,186,12,8.225287269570277
C,186,13,6.2897586737657925
C,186,14,4.883733268856314
C,187,0,6.218703550134647
C,187,1,7.606507467276527
C,187,2,4.724150434906085
C,187,3,4.028996580815075
C,187,4,6.238076686488296
C,187,5,6.018169914597935
C,187,6,5.480107743359493
C,187,7,7.668386763288661
C,187,8,4.191286484219884
C,187,9,7.65854286285556
C,187,10,3.9940912109787634
C,187,11,6.009911478920111
C,187,12,7.636678128757069
C,187,13,5.701149532952584
C,187,14,4.295124128043106
C,188,0,7.022000701896818
C,188,1,8.409804619038699
C,188,2,5.527447586668257
C,188,3,4.832293732577247
C,188,4,7.041373838250467
C,188,5,6.821467066360106
C,188,6,6.283404895121665
C,188,7,8.471683915050832
C,188,8,4.994583635982055
C,188,9,8.461840014617731
C,188,10,4.797388362740935
C,188,11,6.813208630682283
C,188,12,8.43997528051924
C,188,13,6.504446684714756
C,188,14,5.098421279805278
C,189,0,5.5110668052866245
C,189,1,6.898870722428505
C,189,2,4.016513690058064
C,189,3,3.3213598359670535
C,189,4,5.5304399416402745
C,189,5,5.310533169749913
C,189,6,4.772470998511472
C,189,7,6.960750018440638
C,189,8,3.4836497393718626
C,189,9,6.9509061180075395
C,189,10,3.286454466130742
C,189,11,5.302274734072089
C,189,12,6.929041383909048
C,189,13,4.993512788104563
C,189,14,3.587487383195085
C,190,0,6.415339630002212
C,190,1,7.803143547144092
C,190,2,4.92078651477365
C,190,3,4.22563266068264
C,190,4,6.434712766355861
C,190,5,6.214805994465499
C,190,6,5.676743823227058
C,190,7,7.8650228431562255
C,190,8,4.387922564087448
C,190,9,7.855178942723125
C,190,10,4.190727290846328
C,190,11,6.206547558787676
C,190,12,7.833314208624634
C,190,13,5.897785612820149
C,190,14,4.491760207910671
C,191,0,5.019599422874807
C,191,1,6.407403340016687
C,191,2,3.525046307646246
C,191,3,2.8298924535552357
C,191,4,5.038972559228457
C,191,5,4.819065787338095
C,191,6,4.281003616099654
C,191,7,6.4692826360288205
C,191,8,2.9921823569600448
C,191,9,6.459438735595722
C,191,10,2.794987083718924
C,191,11,4.810807351660271
C,191,12,6.4375740014972305
C,191,13,4.502045405692745
C,191,14,3.096020000783267
C,192,0,5.050154435605684
C,192,1,6.437958352747565
C,192,2,3.5556013203771233
C,192,3,2.860447466286113
C,192,4,5.069527571959334
C,192,5,4.849620800068973
C,192,6,4.311558628830531
C,192,7,6.499837648759698
C,192,8,3.022737369690922
C,192,9,6.489993748326599
C,192,10,2.8255420964498015
C,192,11,4.8413623643911485
C,192,12,6.468129014228108
C,192,13,4.532600418423622
C,192,14,3.1265750135141444
C,193,0,4.459534409591244
C,193,1,5.847338326733125
C,193,2,2.9649812943626834
C,193,3,2.269827440271673
C,193,4,4.478907545944894
